ax,ay,az,gx,gy,gz,activity
9.7190,-3.1286,-2.7858,-5.7983,16.6625,19.0429,2
9.0089,-2.6901,-2.9419,-13.1835,5.0659,27.1605,2
8.0841,-2.7343,-2.7038,-17.1508,3.2348,32.9589,2
6.7208,-3.2548,-1.8945,-22.9491,11.4745,37.1092,2
6.3367,-3.6269,-1.8478,-19.7753,27.2216,32.9589,2
6.1686,-3.2303,-1.4039,-18.2494,17.0897,27.4657,2
6.2895,-2.7379,-1.2640,-17.5780,11.2304,13.6108,2
6.7154,-2.6494,0.7118,-19.2260,0.2441,7.9955,2
7.9513,-1.9704,0.2979,-18.3104,-1.7089,2.8076,2
9.0646,-1.9310,-1.3519,-15.6249,-16.9066,1.2207,2
10.8628,-2.7738,-1.7910,-13.4277,-20.6908,-2.0751,2
11.0763,-3.3876,-2.0273,-6.5307,-8.8500,2.5024,2
11.1475,-2.7936,0.4079,-7.2021,-2.3803,1.5869,2
11.1493,-1.1641,0.8267,-12.8173,18.4325,9.0331,2
11.2887,-1.2568,0.3738,-12.5121,-2.7465,18.7987,2
10.6115,-4.2364,-1.7820,-21.8505,7.2631,18.9818,2
9.3960,-4.9842,-1.7539,2.3193,-11.1694,16.1132,2
10.7988,-6.9236,-2.8731,14.4042,-10.8031,22.3998,2
8.8594,-4.2388,-2.4293,23.0712,5.0659,0.7324,2
6.4450,-3.6795,-2.7601,10.3759,10.6200,-14.1601,2
5.7290,-2.8875,-3.4313,5.0048,17.4560,-11.1083,2
8.1272,-3.3990,-4.7054,24.9633,-4.5776,9.0942,2
9.4707,-4.3896,-3.4660,30.7616,-2.1972,-1.4648,2
8.6997,-4.1108,-2.9916,28.6864,-15.0146,-25.0243,2
8.9389,-3.6693,-3.8554,24.4139,-27.5878,-27.2826,2
8.7643,-3.7752,-3.3284,21.1791,-28.1981,-25.4515,2
8.4341,-3.3774,-3.0670,23.9257,-36.0106,-20.7518,2
7.4895,-2.2809,-3.5808,21.5453,-44.2503,-19.8363,2
7.2658,-1.7246,-3.4510,16.1132,-47.4241,-13.3056,2
7.8502,-1.4997,-3.4295,7.4462,-44.6165,-8.8500,2
8.2253,-2.1451,-3.2027,6.1034,-40.3441,-5.2490,2
7.5714,-2.1559,-2.3413,4.0893,-32.0433,0.3051,2
7.6474,-2.1768,-2.2061,13.7328,-32.9589,5.1269,2
7.9968,-2.5298,-1.8311,25.0243,-25.7567,5.9203,2
8.5746,-2.5591,-1.9381,31.1888,-17.9442,8.1786,2
9.2159,-2.7834,-2.0093,32.8978,-5.2490,7.8124,2
10.1030,-1.4961,-2.4610,18.8598,1.2207,3.4179,2
11.2642,0.9439,-3.3984,-4.6386,2.9296,-18.3715,2
10.2496,-2.0955,-1.8454,-11.8407,20.0805,-15.5028,2
11.3545,-3.6628,-1.8394,-4.5776,10.2538,0.0610,2
11.9138,-2.1140,-1.1204,-12.6342,11.1694,-7.9345,2
9.6945,-1.7228,-2.0847,-15.4418,15.8080,-9.2162,2
9.1585,-2.7678,-3.3667,-19.1039,11.1694,-1.4038,2
7.5690,-4.3058,-5.2055,-13.9159,14.5263,5.8593,2
7.2382,-4.0863,-4.8783,-20.9960,14.7094,-2.3803,2
7.0396,-4.1964,-3.3427,-23.0712,21.2401,-11.0473,2
8.7858,-4.7264,-3.4043,-12.3290,14.7704,-4.6386,2
9.8697,-4.5852,-3.9990,-1.0375,12.4511,-1.5869,2
10.2831,-3.6245,-4.0893,1.7700,17.2118,0.4272,2
9.5790,-3.4187,-3.8811,2.0751,20.0805,9.8266,2
9.3882,-3.1848,-3.3361,1.4038,10.2538,23.7426,2
8.4903,-2.7702,-3.0687,-1.7089,0.3662,31.3109,2
7.5349,-2.7714,-2.9796,-12.3290,2.9296,35.0951,2
6.7411,-3.4211,-2.3581,-15.5639,8.6669,35.0951,2
6.5623,-3.4456,-1.3824,-18.3104,28.0150,30.9447,2
6.4923,-3.3595,-1.3782,-14.7704,16.4184,20.2636,2
6.3954,-3.3128,-1.1898,-11.8407,12.8173,15.1366,2
6.7286,-3.3128,-1.0073,-8.7280,7.5683,7.6904,2
7.8329,-2.6925,-1.2939,-10.6811,3.3569,0.9765,2
8.9844,-2.4681,-1.9142,-11.1694,0.2441,-3.0517,2
9.1704,-2.8049,-2.5339,-5.8593,-3.3569,-12.8783,2
10.2562,-4.5427,-1.7988,4.8217,-1.7089,-10.3149,2
11.3419,-4.0043,0.5324,4.5776,10.2538,-6.7138,2
11.0195,-1.0791,-1.1294,1.7089,-6.1645,-3.3569,2
12.2422,-2.4089,-2.1541,0.2441,-8.2397,11.8407,2
11.1673,-4.3423,-1.8951,-14.4042,18.8598,6.2255,2
9.5688,-4.6450,-2.1451,-3.9672,7.9955,10.2538,2
10.3040,-5.8833,-2.9318,4.0893,7.9345,9.5824,2
9.3451,-3.8368,-2.6931,0.0610,15.8080,-6.5307,2
6.3062,-4.0492,-3.3619,-12.3290,19.3480,-11.2304,2
6.5581,-3.9870,-4.1210,-8.3007,12.3290,5.8593,2
9.0981,-3.8045,-5.0985,8.2397,5.2490,11.4135,2
9.1615,-4.4494,-3.8380,7.2021,3.7841,-10.0097,2
8.5405,-5.0548,-3.3852,2.3193,-5.8593,-27.0385,2
8.4975,-4.1503,-3.0765,-7.3242,-13.1835,-28.0760,2
8.2498,-3.2679,-2.9706,-6.5307,-25.2074,-23.2543,2
7.3202,-2.1140,-3.1345,-4.4555,-29.2357,-22.1557,2
6.8333,-2.1134,-3.2333,-4.0283,-42.6634,-14.8925,2
7.0821,-2.6859,-3.2303,-4.8217,-50.0486,-10.3759,2
8.1445,-2.8319,-2.7768,0.3051,-38.2689,-10.1928,2
8.2420,-2.2893,-2.1505,8.4838,-28.9916,-8.3617,2
7.4279,-1.7545,-1.9010,13.8549,-28.9916,0.9765,2
7.9507,-1.6887,-2.2827,22.8881,-23.8646,10.1928,2
8.9210,-1.7886,-2.1379,29.9681,-12.7563,13.4887,2
9.6203,-2.8408,-1.9208,27.5878,-2.0751,13.4277,2
9.9756,-3.0795,-1.2000,18.1884,14.0990,7.0800,2
11.2528,0.9954,-2.5262,2.1362,7.1410,-9.1552,2
11.0865,0.8213,-2.4574,-17.2729,26.3060,-27.8929,2
11.1673,-3.6185,-1.4338,-10.6811,31.0057,-9.8876,2
12.2997,-2.8989,0.4037,-8.5448,18.2494,-7.0800,2
10.4470,-1.8335,-1.1892,-7.4462,22.9491,-16.2353,2
8.8779,-3.0023,-2.9688,-5.3710,4.8217,-9.4604,2
8.1738,-3.9870,-4.5415,11.7797,-14.3432,-1.5258,2
7.7748,-2.7792,-4.5134,11.8407,-13.1225,-5.1879,2
6.7226,-2.6075,-4.3932,5.5541,6.7138,-14.9535,2
7.8717,-3.7465,-3.5539,4.2114,22.3388,-18.4936,2
9.4947,-4.5475,-3.3834,1.1596,19.4091,-20.0194,2
10.3112,-3.3487,-4.6498,5.5541,14.5873,-13.3056,2
10.4500,-2.7948,-4.0600,2.3193,12.0238,7.1410,2
10.2167,-2.7535,-3.5874,-1.4648,12.3290,17.5780,2
9.2374,-2.7068,-2.8833,-9.6435,12.9394,24.5360,2
7.7784,-3.0083,-2.5423,-12.0849,9.2162,31.2499,2
6.0861,-3.5228,-2.2827,-13.6108,8.8500,45.1048,2
6.1597,-3.5455,-1.9627,-11.5356,18.7987,45.1048,2
6.0514,-3.0675,-1.1276,-15.3197,24.7802,38.3910,2
6.6101,-2.9659,-1.6169,-20.9350,10.4369,22.5219,2
6.5126,-3.0490,-1.1527,-23.6205,7.9955,16.8456,2
8.0410,-2.6841,0.3870,-23.0712,8.3007,5.5541,2
8.4783,-2.6225,0.9834,-16.9066,6.8969,-4.7607,2
9.3361,-3.5264,-1.5050,-12.9394,3.1127,-10.1928,2
9.8937,-4.3441,-1.8903,1.1596,0.1220,-11.6576,2
11.5148,-3.5796,0.3613,3.4789,2.0141,0.7934,2
11.9156,-1.1138,-1.0462,-2.6855,3.5400,0.4882,2
11.5848,-1.4410,-1.1234,4.2114,-9.1552,13.6108,2
11.5262,-4.2269,-1.0073,-6.4697,12.0238,20.2025,2
9.4713,-4.1503,-1.2263,11.7187,0.2441,13.1225,2
9.7292,-6.6676,-1.8514,34.2406,-2.6245,21.4232,2
10.3034,-4.7024,-2.4000,36.6820,-3.1738,4.2724,2
7.6301,-4.2466,-2.6679,20.1415,9.0942,-17.6391,2
5.9018,-3.0705,-3.3696,5.0659,12.8173,-14.9535,2
8.1565,-3.3122,-4.9202,15.3808,0.4272,7.2021,2
10.4105,-4.1790,-4.2311,22.0336,4.7607,-1.4038,2
8.6368,-5.2301,-2.2713,18.5546,8.3007,-29.6630,2
8.6566,-4.6229,-3.0616,6.1034,-12.0849,-28.6254,2
9.4594,-4.2029,-3.2865,-3.6621,-20.3856,-27.0995,2
8.9461,-3.3738,-2.6668,-7.6904,-29.1747,-28.9916,2
7.1982,-2.5064,-2.7667,-7.2631,-42.6024,-27.2826,2
6.3014,-2.4161,-2.9138,-12.6952,-58.5325,-15.8690,2
6.7609,-2.4293,-3.1663,-10.4369,-61.8284,-8.5448,2
7.0133,-2.8019,-3.4253,-4.3334,-48.7059,-9.0942,2
6.5563,-2.8325,-2.7003,9.6435,-34.0575,-1.8920,2
7.0761,-2.8648,-2.9497,27.9540,-26.0619,6.7748,2
8.0285,-2.0602,-1.5655,36.0106,-6.4697,6.5917,2
8.8343,-1.3615,-1.0127,36.1937,0.3662,4.1503,2
9.6693,-2.5710,-2.0087,38.5741,18.1273,4.7607,2
11.3443,-1.6564,-1.2999,7.5073,19.1649,-3.9672,2
11.2630,0.3882,-2.6087,-16.1742,3.9672,-28.9305,2
10.5780,-2.4490,-1.1347,-20.3856,8.7280,-7.5683,2
12.7585,-2.9575,0.7298,-14.1601,2.3803,-3.1127,2
11.6273,-2.2037,-1.8059,-24.0477,1.1596,-21.9725,2
9.2147,-3.0723,-3.7836,-14.3432,6.1645,-7.2631,2
9.1776,-4.2855,-5.2331,-1.1596,0.7324,0.8544,2
7.4488,-3.5563,-4.7389,0.0610,-9.3383,-7.1410,2
5.4765,-2.6344,-4.7156,-7.8124,7.9345,-8.7280,2
7.0289,-3.1363,-3.6963,-7.2631,10.6811,-7.8124,2
9.4468,-3.9924,-2.9796,-10.5590,23.1933,-7.8735,2
10.4620,-3.1746,-4.2622,-4.2724,31.6161,-10.2538,2
9.8470,-3.0179,-3.5563,-6.2255,39.7337,-1.2817,2
10.1970,-3.1651,-3.1561,-7.3852,23.9867,8.5448,2
10.2580,-3.0921,-3.0143,-9.0331,12.7563,12.6952,2
9.3954,-3.1764,-2.8002,-15.3197,3.0517,20.5687,2
8.0255,-3.2955,-2.6057,-20.6298,15.6249,25.2684,2
7.3459,-3.5371,-2.6380,-16.8456,10.8642,25.6957,2
6.3409,-2.9300,-1.3980,-20.3856,3.5400,24.3529,2
5.9455,-2.6177,-1.2394,-21.9115,11.5356,22.3998,2
6.1525,-2.6739,-1.1252,-22.4608,1.6479,16.4794,2
6.2721,-2.4807,0.6807,-20.3246,-3.9672,4.6996,2
8.1690,-2.0368,-1.3627,-15.8080,-3.7231,-3.0517,2
8.9503,-2.5663,-1.7359,-7.4462,-5.3100,-8.1176,2
9.6233,-2.7003,-2.4891,-8.8500,-7.9345,-9.0942,2
11.6907,-2.9312,-1.5314,0.9155,-2.1972,-1.8310,2
12.7375,-2.4000,0.0807,-5.0048,16.9066,-1.2817,2
11.5752,-1.2125,0.2638,-10.5590,45.8372,2.2582,2
12.4546,-2.0111,-1.6773,-3.1738,24.6581,19.4701,2
11.0506,-3.6119,0.1190,-13.8549,19.0429,21.4843,2
10.6839,-5.6871,-1.8113,15.1366,2.1972,22.3388,2
12.1992,-5.7044,-3.2093,14.2211,-10.1318,14.0990,2
8.6225,-5.0997,-3.8374,9.0942,8.7280,-4.9438,2
6.7369,-3.9343,-2.5615,-2.5634,22.7050,-7.6904,2
5.7649,-2.7984,-3.8273,0.6103,21.9725,-6.4697,2
8.3443,-2.7601,-4.8580,7.7514,6.2866,2.5634,2
8.4873,-3.8356,-3.8955,11.1694,12.1459,-16.1742,2
8.3659,-4.4063,-3.2111,12.2069,1.5258,-24.5971,2
8.8354,-4.5056,-2.8923,3.9672,-3.9672,-25.7567,2
9.1698,-3.5850,-2.6123,8.6059,-19.9584,-26.2450,2
8.1583,-2.6093,-2.8061,12.3290,-32.0433,-26.0009,2
7.4775,-2.4047,-2.6841,10.7421,-51.3914,-17.8222,2
7.1659,-2.4023,-3.0556,13.8549,-58.5325,-14.2821,2
7.3501,-2.3036,-3.1172,16.4184,-58.4715,-11.7797,2
7.1754,-2.0470,-3.2009,29.9681,-38.3910,-8.1176,2
6.9296,-2.0033,-2.8863,29.9681,-35.3392,-2.0751,2
7.6169,-1.6971,-2.5806,30.2733,-28.3812,7.5073,2
8.9138,-1.4739,-2.1188,31.8602,-21.2401,12.2680,2
10.2317,-2.1672,-1.0648,31.8602,-11.7797,14.3432,2
10.1042,-1.7988,0.4636,14.7704,3.5400,7.2631,2
11.0560,0.1345,-2.8863,-6.4697,-13.9770,-3.7841,2
12.0963,0.7220,-2.8875,-26.3060,-8.7890,-22.6439,2
12.3936,-4.4548,-1.4386,-12.3290,7.6293,-11.6576,2
11.8666,-3.1537,-1.1904,6.1645,6.4697,-10.3759,2
10.7497,-2.0793,-1.8640,12.7563,10.7421,-19.1649,2
8.9994,-2.8971,-3.5042,13.5497,4.5776,-19.6532,2
7.7359,-3.3092,-4.7647,18.1884,-3.9672,-16.2963,2
6.2554,-2.9389,-5.3018,11.1694,2.8076,-15.7470,2
6.6221,-3.1776,-4.1515,1.2207,17.5170,-23.0101,2
8.4933,-3.8207,-3.1782,2.3803,26.5502,-24.8412,2
10.5074,-3.0897,-3.5419,-1.3427,20.8129,-20.3856,2
10.6474,-2.0273,-4.5990,-10.1318,19.9584,1.2817,2
10.6229,-2.4394,-4.0923,-13.6108,20.3246,17.1508,2
9.8297,-3.6329,-3.1914,-15.0146,15.4418,24.7802,2
8.9072,-3.5359,-2.5728,-13.7328,2.4414,26.3671,2
7.4566,-3.3098,-2.2779,-14.4652,15.6859,32.0433,2
6.6041,-3.5353,-2.7032,-13.3056,18.3715,45.0438,2
6.4528,-3.4139,-2.2618,-10.0097,7.0190,42.0531,2
6.2009,-2.4556,-1.9591,-17.5780,14.6484,34.0575,2
5.9240,-2.0973,-1.5308,-20.8739,12.4511,21.3012,2
6.1770,-2.2067,-1.3818,-25.2684,6.1645,14.8925,2
7.1306,-2.2157,-1.1718,-30.0292,-1.7700,6.2866,2
8.9760,-2.5489,-2.1864,-30.3343,-3.6010,2.9907,2
9.2171,-3.0562,-3.3505,-29.3578,0.1220,-8.1786,2
8.5292,-4.3998,-3.1704,-11.5356,-12.9394,-9.0331,2
13.4010,-4.2640,0.3577,-16.8456,-1.0375,0.3051,2
13.6881,0.9684,0.8285,-10.4369,32.4095,11.5966,2
11.1015,0.6741,0.7956,-24.2308,57.4339,15.9911,2
10.5026,-4.2681,-1.0175,-36.9261,32.8368,28.8085,2
9.1447,-5.5010,-1.0683,-22.5829,9.7656,22.9491,2
11.3210,-4.9286,-2.5890,-4.7607,-4.2724,30.3954,2
10.0450,-6.6245,-4.0845,-5.9814,14.6484,12.4511,2
6.9487,-4.1515,-1.9256,-16.8456,27.2216,-9.3383,2
5.1284,-2.9593,-2.7469,-26.6722,50.7811,-14.8315,2
6.8536,-2.6572,-4.6761,-14.8315,13.8549,3.1127,2
9.2925,-4.6444,-3.9415,7.3242,9.1552,10.7421,2
9.2033,-5.6847,-3.4331,14.3432,-6.5917,-14.7704,2
9.4402,-4.1665,-3.9756,7.7514,-25.8788,-24.5360,2
9.4205,-4.0211,-3.5593,4.5776,-19.5312,-29.2357,2
8.7924,-3.8434,-2.8540,11.4745,-23.6205,-26.3060,2
7.9447,-3.1393,-2.6632,15.8080,-27.0995,-23.6815,2
7.2771,-2.7152,-3.0000,20.0194,-45.1659,-19.1649,2
6.8608,-1.7114,-3.2464,20.3246,-51.6966,-15.1977,2
7.3770,-1.7461,-3.1680,22.0946,-49.5604,-11.9628,2
7.2496,-1.7258,-2.5280,26.2450,-32.7147,-9.2773,2
7.1677,-1.4338,-1.7324,25.6957,-35.2782,0.6103,2
8.6153,-1.6169,-1.7431,37.0482,-22.3998,6.5307,2
9.0987,-1.7545,-1.0193,37.9027,-6.8359,6.7138,2
9.1770,-2.0500,-1.4733,30.3343,-6.5917,6.9579,2
10.2311,-2.1308,-1.4512,17.3949,1.0986,5.4321,2
12.0107,-1.1563,-2.7505,2.9907,-16.5404,-12.8173,2
10.4757,-2.1774,-2.5172,-12.4511,-7.3242,-23.0712,2
11.5686,-3.7106,-2.0135,-2.8686,2.6855,-12.1459,2
11.8582,-2.3222,-1.0301,-8.1176,0.0000,-25.1464,2
10.1497,-1.5212,-1.8903,0.9155,10.2538,-28.8085,2
10.0402,-2.3712,-3.2668,3.9672,0.9765,-23.6205,2
8.4203,-3.6053,-5.3210,17.0897,-10.0097,-10.9252,2
8.0955,-2.6069,-5.7870,5.7372,2.3803,-8.7280,2
6.6454,-2.7996,-4.0019,-1.0375,15.7470,-19.3480,2
7.2514,-3.8309,-2.6883,0.0610,38.0248,-22.0336,2
9.3487,-3.1567,-3.7722,-2.9296,27.5267,-18.5546,2
10.6845,-2.3515,-5.1589,0.1831,16.4184,-6.1645,2
10.2269,-3.0394,-3.9762,0.7324,23.0712,3.6621,2
9.6747,-3.1866,-3.3260,1.6479,18.7377,12.0238,2
9.0077,-3.0329,-2.7170,1.5258,9.7656,20.6908,2
8.1397,-2.7882,-2.7266,0.7324,13.6108,31.7992,2
7.0079,-2.9820,-2.8755,0.5493,25.2684,37.1092,2
6.4941,-2.9814,-1.5918,-13.7939,4.5165,34.7289,2
6.3595,-2.5651,-1.2843,-19.8363,18.0053,28.7474,2
6.7962,-2.5256,-1.4003,-24.5971,13.9159,19.8363,2
6.4534,-2.2181,0.7980,-29.8461,3.5400,14.2211,2
7.7491,-1.9525,0.4935,-30.8226,-3.4789,10.6811,2
8.9036,-1.7270,0.9744,-25.6347,-10.0707,5.6762,2
9.4402,-2.5818,-1.9483,-24.7802,-5.2490,2.8686,2
9.5581,-3.5216,-2.6147,-16.6625,-8.4228,-3.9062,2
11.7565,-4.2586,0.4953,-15.5028,10.1318,-2.2582,2
12.6705,-1.4177,0.9577,-15.8690,17.2729,5.4321,2
12.4133,0.7339,-2.6392,-11.7797,67.9319,15.3808,2
10.6899,-3.3254,-1.2376,-14.0380,0.0610,26.9774,2
9.8051,-4.5014,-1.1407,-4.8217,20.5077,24.7802,2
11.1385,-6.9559,-2.6207,8.1176,-1.6479,22.3388,2
10.0043,-4.8269,-3.1824,4.8217,8.5448,3.4179,2
7.2239,-4.4662,-3.6508,-15.2587,23.3764,-10.1928,2
5.9342,-2.9527,-3.7399,-18.3104,31.6161,-4.5165,2
8.7158,-3.1657,-5.3048,0.6713,4.6386,11.5356,2
9.0424,-4.2681,-3.9738,12.6952,11.5356,-7.5683,2
8.4622,-5.0679,-2.3970,13.3666,-7.7514,-24.1088,2
8.6703,-4.2508,-2.4376,17.0287,-26.0009,-26.4891,2
9.2955,-3.6574,-2.7206,14.5873,-33.9964,-25.8178,2
8.7158,-2.2331,-2.6829,22.4608,-30.8226,-27.3436,2
7.5625,-1.8741,-2.9336,14.9535,-46.0814,-24.4750,2
6.7232,-1.7054,-3.2129,7.3852,-54.3211,-19.7143,2
7.1635,-1.5637,-3.2087,0.8544,-53.7108,-14.8315,2
7.9669,-1.6917,-2.6201,4.0893,-45.4100,-13.5497,2
7.3232,-1.6289,-2.4520,12.2069,-38.6961,-10.0707,2
7.1641,-1.3866,-2.3449,21.9725,-30.9447,-1.2207,2
8.0967,-1.6019,-2.4209,31.8602,-17.8832,3.9062,2
9.3445,-1.8909,-2.1888,29.2968,-5.9814,13.0004,2
10.0660,-2.0793,-2.1379,20.0805,7.9955,11.5966,2
10.6043,0.2105,-3.3451,-5.6152,8.3007,5.4321,2
11.7487,0.0101,-2.7780,-34.1185,15.3197,-32.6537,2
10.4093,-3.7567,0.7489,-33.2640,22.8881,-29.1136,2
11.3007,-4.3998,0.8219,0.3051,8.9721,-12.2680,2
11.4801,-2.0895,-1.3088,7.7514,5.7372,-25.5736,2
8.9988,-2.8522,-3.5850,28.3812,-10.0097,-13.4887,2
9.1561,-2.9982,-5.9629,25.1464,-15.8690,0.5493,2
9.2554,-2.3784,-5.4382,6.2866,2.7465,-10.7421,2
6.8243,-1.9172,-4.3387,-10.3149,24.1088,-25.6347,2
6.4959,-3.5036,-2.9509,-5.7983,27.7098,-16.3573,2
9.7016,-3.0807,-3.7525,-8.4838,25.3905,-6.0424,2
10.4925,-2.0386,-4.7066,-1.5258,24.5971,-1.7700,2
9.9565,-3.0771,-3.4319,0.6103,29.7240,7.5683,2
9.8153,-3.2285,-3.0652,-4.0893,22.3998,21.3622,2
9.7794,-2.6117,-3.1591,-9.1552,9.5214,23.5595,2
8.6213,-2.5178,-2.7792,-10.3149,10.1928,28.2592,2
7.6474,-2.9784,-2.9036,-14.8315,27.4657,37.9027,2
6.7459,-3.4462,-1.6157,-15.5639,16.0522,38.7572,2
6.7076,-3.2817,-1.0917,-18.6767,12.3290,31.6161,2
6.6251,-2.4711,-1.1126,-22.1557,10.3759,22.8881,2
6.3996,-2.3772,0.9966,-25.0243,0.3051,16.6015,2
6.6556,-2.3665,0.5000,-30.9447,-3.0517,9.6435,2
8.3108,-1.7419,-1.4225,-29.3578,-8.6059,6.3476,2
9.6197,-2.8977,-1.9214,-24.4139,-3.6010,5.4931,2
10.5278,-3.3379,-2.0991,-14.3432,-5.1879,5.0659,2
11.6650,-3.5228,0.5479,-3.7231,1.8920,6.7748,2
11.3497,-2.1882,0.0562,-9.0331,15.7470,5.7983,2
11.8372,-1.5361,-1.7760,-5.9814,4.9438,9.0942,2
11.4687,-3.6161,-1.9070,-8.4838,-7.5073,20.9350,2
10.0193,-3.9326,-1.7832,-1.5869,9.0331,12.0238,2
11.3389,-6.6699,-2.8935,7.4462,0.4882,14.0990,2
11.0189,-5.7625,-3.0921,16.4184,21.1791,2.4414,2
6.5377,-3.5700,-2.5393,4.1503,20.2636,-8.7280,2
5.9168,-2.3216,-3.9278,-12.5121,26.4891,-5.8593,2
8.1074,-3.0323,-4.9399,-5.4321,17.5170,3.1738,2
10.2412,-4.1437,-4.1324,1.5258,22.5219,0.3051,2
9.1657,-4.7258,-3.0993,2.9907,10.0097,-26.6112,2
9.1501,-4.5894,-2.9796,2.3193,-11.7797,-26.6112,2
8.9988,-3.9762,-2.5956,2.9907,-18.2494,-25.1464,2
8.6829,-2.8342,-2.8031,10.3149,-23.2543,-26.1229,2
7.4452,-2.0805,-3.2422,11.4745,-31.2499,-24.6581,2
6.7944,-2.1296,-2.9611,11.3525,-42.6024,-14.8925,2
7.0008,-2.2594,-3.1100,14.0380,-43.7010,-14.1601,2
7.1132,-2.0560,-2.6494,22.2777,-35.5834,-13.2445,2
7.1503,-2.0159,-2.3162,32.7757,-33.3861,-4.9438,2
7.2705,-1.6259,-2.0859,37.5365,-34.7899,2.0141,2
8.1619,-1.4075,-1.9639,47.9124,-25.3905,11.2304,2
9.7932,-2.3413,-1.5559,49.0721,-13.8549,10.2538,2
10.3184,-2.0219,-1.1676,35.5834,-5.4931,7.8124,2
10.3585,-1.0671,-1.8699,14.3432,-8.1176,-1.2207,2
11.1619,0.8536,-2.6255,-3.6010,-12.5121,-24.4139,2
10.3477,-2.6135,-1.1078,-2.6245,8.7280,-18.8598,2
11.0662,-4.2335,0.3637,24.5360,3.7231,-5.6152,2
11.4915,-1.3064,0.8721,21.9115,-6.9579,-24.2308,2
9.9966,0.6945,-1.9854,15.0146,4.5776,-25.3295,2
9.6819,-2.1451,-3.5419,7.9345,-1.6479,-22.0946,2
9.7812,-3.3816,-4.4949,8.8500,-3.6621,-21.6674,2
8.5734,-1.9651,-4.5828,1.5258,5.9814,-25.5736,2
6.6622,-2.1625,-3.8763,-14.4652,10.1928,-25.5126,2
8.0249,-3.7304,-3.1818,-14.7704,16.6015,-22.1557,2
9.7495,-3.9314,-3.9140,-11.7187,23.6815,-21.9115,2
9.9242,-3.3056,-4.3513,-2.8076,23.8036,-8.4228,2
10.3896,-2.6327,-3.1764,-3.3569,28.9305,2.8686,2
10.5164,-1.9339,-3.0340,-6.9579,20.6908,17.2729,2
9.3966,-1.8538,-2.7457,-13.4887,19.1039,26.9164,2
7.9722,-2.7523,-2.2384,-16.0522,18.8598,34.1185,2
7.4057,-3.3996,-2.2528,-15.6249,30.3343,43.7620,2
6.5054,-3.5353,-1.2065,-13.3056,7.5073,43.2738,2
6.6215,-2.5166,-1.1712,-20.7518,1.0375,36.4989,2
7.0217,-2.3144,-1.2203,-28.0760,11.7187,19.1649,2
6.8787,-2.3054,0.9774,-30.4564,2.7465,12.3290,2
7.2969,-2.3198,0.1094,-34.4847,-1.6479,7.8735,2
8.5890,-1.9645,0.3894,-31.6771,-9.8876,5.0048,2
10.1784,-2.1266,-1.5529,-32.2875,-11.8407,2.9296,2
10.3603,-3.0681,-1.7970,-23.4984,-4.3334,-2.2582,2
9.9553,-3.5413,-1.1383,-13.0614,-3.7231,0.4272,2
12.5928,-1.9298,0.6317,-14.0380,20.6298,7.2631,2
12.5168,0.8715,0.7256,-15.3808,56.7625,8.1786,2
11.2642,-1.2831,0.9643,-15.5639,11.3525,15.8690,2
10.0516,-3.3188,0.7070,-22.4608,20.9960,18.1884,2
10.3495,-6.0867,-2.2474,2.1972,0.7934,23.5595,2
12.2973,-6.6699,-3.9326,22.8270,-8.4228,19.5922,2
9.0819,-4.2771,-2.5256,5.8593,22.0946,-6.0424,2
5.3096,-1.8071,-2.2372,-13.9770,35.5834,-11.9628,2
6.0221,-1.9663,-3.8560,-16.2353,21.9115,1.5869,2
10.4219,-3.6520,-4.8352,-3.4789,12.6952,9.8266,2
8.5423,-4.8101,-2.9449,7.0190,4.5776,-13.8549,2
8.3784,-4.1748,-3.2338,5.9203,-11.6576,-24.2919,2
8.7607,-4.4530,-2.2313,6.4086,-13.3056,-23.1322,2
8.8343,-3.8285,-2.1296,15.6859,-22.8270,-22.8270,2
8.1882,-2.4179,-2.9742,25.4515,-25.5736,-27.1605,2
7.4548,-1.9920,-3.0257,27.0995,-40.2220,-20.5077,2
7.2616,-2.1523,-2.7535,29.6019,-46.3255,-17.0897,2
7.5547,-2.7056,-2.5537,33.3251,-43.0907,-18.2494,2
7.2047,-2.5489,-2.0273,41.2596,-39.4286,-14.3432,2
7.2735,-2.1906,-1.6109,45.2269,-42.7244,-8.0566,2
7.8388,-1.8029,-1.5684,53.9549,-31.7992,0.1831,2
8.4891,-1.8783,-1.3962,57.6780,-17.8222,4.2114,2
10.2083,-1.6522,-1.3573,51.1473,-13.7939,5.5541,2
10.4111,0.9637,0.8506,26.3671,2.8686,0.1220,2
11.8259,0.3625,-2.7284,1.9531,-8.0566,-14.3432,2
10.5068,-1.2945,-1.2616,-23.3153,8.2397,-28.1981,2
10.9878,-3.5048,0.0675,4.5776,4.3334,-9.8876,2
12.6089,-3.3661,0.2063,13.5497,-9.0942,-12.9394,2
11.1038,-1.5349,-1.2077,5.0048,-9.8266,-30.8226,2
9.6388,-1.5972,-3.6765,-1.2817,-23.9257,-26.4891,2
9.3804,-2.9425,-5.0321,3.7231,-15.8690,-19.8363,2
7.7970,-3.0580,-5.9653,4.3945,-5.3100,-13.1835,2
6.9176,-3.2518,-3.8141,0.9155,15.2587,-19.4091,2
8.4466,-3.8482,-2.3377,2.0141,24.0477,-24.8412,2
9.7788,-2.5914,-4.2993,0.3051,21.7894,-27.4047,2
9.9475,-1.4249,-4.3962,-5.1269,36.8041,-12.6952,2
